row_id,Two_yr_Recidivism,Number_of_Priors,Age_Above_FourtyFive,Age_Below_TwentyFive,African_American,Asian,Hispanic,Native_American,Other,Female,Misdemeanor
1705,1,0,0,0,0,0,0,0,0,0,1
1706,0,4,0,0,1,0,0,0,0,1,1
1707,0,4,0,0,1,0,0,0,0,0,0
1708,0,0,1,0,1,0,0,0,0,0,1
1709,0,2,0,0,1,0,0,0,0,0,1
1710,0,5,1,0,1,0,0,0,0,0,0
1711,0,0,0,0,1,0,0,0,0,0,0
1712,1,4,0,0,1,0,0,0,0,0,0
1713,0,0,0,0,1,0,0,0,0,0,1
1714,0,1,0,0,0,0,0,0,0,0,1
1715,0,1,0,0,1,0,0,0,0,1,0
1716,1,13,0,0,1,0,0,0,0,0,1
1717,0,9,0,0,1,0,0,0,0,0,0
1718,0,1,0,0,0,0,0,0,0,0,0
1719,0,0,0,0,0,0,0,0,0,0,0
1720,0,1,0,0,0,0,0,0,0,1,1
1721,0,3,0,0,1,0,0,0,0,0,0
1722,0,7,1,0,1,0,0,0,0,1,1
1723,0,0,0,1,1,0,0,0,0,0,0
1724,1,16,0,0,0,0,1,0,0,0,0
1725,1,2,0,0,1,0,0,0,0,0,0
1726,0,0,0,1,1,0,0,0,0,1,1
1727,0,1,0,0,1,0,0,0,0,0,0
1728,0,1,0,1,0,0,0,0,0,1,0
1729,1,13,0,0,1,0,0,0,0,0,1
1730,0,0,1,0,1,0,0,0,0,0,0
1731,0,2,0,0,1,0,0,0,0,0,0
1732,0,0,0,0,0,0,0,0,1,1,1
1733,0,0,1,0,0,0,0,0,0,0,1
1734,1,0,0,1,0,0,0,0,0,0,1
1735,0,0,0,0,1,0,0,0,0,0,0
1736,1,2,0,0,0,0,1,0,0,0,0
1737,1,2,0,0,0,1,0,0,0,0,0
1738,1,1,0,1,1,0,0,0,0,0,0
1739,1,3,0,1,1,0,0,0,0,0,0
1740,0,2,0,0,1,0,0,0,0,0,1
1741,1,0,0,1,0,0,1,0,0,0,0
1742,0,2,1,0,0,0,0,0,0,0,1
1743,0,1,1,0,1,0,0,0,0,0,0
1744,1,8,0,0,0,0,1,0,0,0,0
1745,1,5,0,0,0,0,1,0,0,0,0
1746,1,1,0,1,1,0,0,0,0,0,1
1747,0,0,0,0,0,0,0,0,0,1,1
1748,0,2,1,0,0,0,0,0,0,0,1
1749,1,11,0,0,1,0,0,0,0,0,0
1750,0,0,0,0,0,0,1,0,0,0,0
1751,1,7,0,0,1,0,0,0,0,0,0
1752,1,0,0,0,0,0,1,0,0,0,0
1753,0,7,0,0,0,0,0,0,0,1,0
1754,0,0,0,0,0,0,0,0,0,0,0
1755,0,3,0,0,0,0,0,0,1,0,0
1756,1,4,0,0,0,0,0,0,1,0,0
1757,0,4,1,0,0,0,0,0,0,0,0
1758,0,0,0,1,0,0,0,0,0,0,0
1759,0,1,0,0,1,0,0,0,0,0,0
1760,0,0,0,0,0,0,0,0,0,0,0
1761,1,1,0,1,1,0,0,0,0,0,0
1762,0,0,0,0,0,0,1,0,0,0,0
1763,1,7,0,0,0,0,0,0,0,0,1
1764,0,0,0,0,0,0,0,0,0,0,1
1765,1,13,0,0,1,0,0,0,0,0,0
1766,1,2,0,0,0,0,0,0,0,0,0
1767,1,0,0,1,0,0,0,0,0,0,0
1768,1,4,0,0,1,0,0,0,0,0,0
1769,0,0,1,0,0,0,0,0,0,0,1
1770,1,0,0,0,1,0,0,0,0,1,1
1771,1,0,0,1,0,0,0,0,1,0,0
1772,1,1,1,0,0,0,0,0,0,0,1
1773,0,4,0,0,1,0,0,0,0,0,0
1774,1,5,0,1,0,0,0,0,0,0,0
1775,1,0,0,1,0,0,0,0,0,0,0
1776,0,2,0,0,1,0,0,0,0,0,0
1777,1,1,0,0,1,0,0,0,0,0,0
1778,0,2,1,0,0,0,0,0,1,0,0
1779,0,0,0,1,1,0,0,0,0,0,0
1780,0,4,0,0,1,0,0,0,0,0,0
1781,0,0,0,0,0,0,0,0,0,0,1
1782,0,0,0,0,0,0,0,0,1,1,1
1783,0,0,0,1,0,0,0,0,1,0,0
1784,1,1,0,0,1,0,0,0,0,0,0
1785,0,0,0,1,0,0,0,0,0,1,0
1786,0,2,1,0,0,0,0,0,0,0,1
1787,0,9,0,0,1,0,0,0,0,0,0
1788,0,0,1,0,0,0,0,0,1,0,1
1789,0,0,0,0,1,0,0,0,0,1,1
1790,0,3,0,1,1,0,0,0,0,0,0
1791,1,0,0,0,1,0,0,0,0,0,0
1792,1,3,0,0,0,0,1,0,0,1,1
1793,0,0,1,0,0,0,0,0,0,0,1
1794,0,0,0,0,0,0,0,0,0,0,0
1795,0,0,0,0,0,0,0,0,1,0,1
1796,1,9,1,0,0,0,0,0,0,0,0
1797,1,0,0,1,1,0,0,0,0,0,0
1798,0,4,0,0,1,0,0,0,0,0,0
1799,1,1,0,0,0,0,0,0,0,0,0
1800,0,2,0,0,0,0,0,0,0,0,0
1801,0,4,1,0,1,0,0,0,0,1,0
1802,0,0,1,0,1,0,0,0,0,1,0
1803,1,12,0,0,1,0,0,0,0,0,0
1804,0,0,0,0,0,0,0,0,0,0,1
1805,0,5,0,0,1,0,0,0,0,1,0
1806,0,2,0,1,1,0,0,0,0,0,0
1807,0,0,0,0,0,0,0,0,0,0,1
1808,0,1,0,0,0,0,0,0,0,0,0
1809,1,11,1,0,0,0,0,0,0,0,0
1810,0,2,1,0,0,0,0,0,0,0,0
1811,0,4,1,0,1,0,0,0,0,0,1
1812,1,15,1,0,0,0,0,1,0,1,0
1813,1,21,1,0,1,0,0,0,0,0,0
1814,0,1,1,0,0,0,0,0,0,1,0
1815,0,0,1,0,0,0,0,0,0,1,0
1816,0,0,0,0,1,0,0,0,0,0,1
1817,1,5,0,0,0,0,0,0,0,0,1
1818,1,1,0,1,1,0,0,0,0,0,0
1819,1,26,0,0,1,0,0,0,0,0,0
1820,1,1,0,1,1,0,0,0,0,0,0
1821,0,0,0,1,1,0,0,0,0,0,0
1822,1,4,0,0,1,0,0,0,0,0,0
1823,1,3,0,0,1,0,0,0,0,1,0
1824,1,3,0,0,0,0,0,0,0,0,0
1825,0,0,1,0,0,0,0,0,0,0,1
1826,1,11,0,0,0,0,0,0,0,0,0
1827,1,5,1,0,1,0,0,0,0,0,0
1828,1,4,0,0,0,0,0,0,1,0,1
1829,1,18,0,0,1,0,0,0,0,0,0
1830,0,15,0,0,1,0,0,0,0,0,0
1831,0,0,0,0,1,0,0,0,0,0,0
1832,1,8,0,0,1,0,0,0,0,0,1
1833,0,3,0,0,0,0,1,0,0,0,0
1834,0,0,0,0,0,0,0,0,0,1,0
1835,1,0,0,1,0,0,0,0,1,1,1
1836,0,0,0,0,0,0,1,0,0,0,1
1837,0,6,0,0,0,0,0,0,0,0,1
1838,1,3,0,0,1,0,0,0,0,0,0
1839,0,0,0,0,1,0,0,0,0,1,1
1840,1,2,0,0,0,0,0,0,0,1,0
1841,0,3,0,0,1,0,0,0,0,0,0
1842,0,1,0,0,0,0,0,0,0,0,1
1843,1,5,0,0,0,0,0,0,0,0,0
1844,0,1,0,0,0,0,1,0,0,0,1
1845,0,1,1,0,0,0,0,0,0,0,1
1846,0,2,0,0,0,0,0,0,0,0,0
1847,0,0,1,0,0,0,0,0,0,0,1
1848,1,4,0,0,0,0,0,0,0,1,1
1849,0,9,1,0,0,0,0,0,0,0,0
1850,0,0,0,0,0,0,0,0,0,1,0
1851,0,0,0,1,0,0,0,0,0,0,0
1852,1,0,0,1,1,0,0,0,0,0,0
1853,1,4,0,0,1,0,0,0,0,0,1
1854,0,0,1,0,0,0,0,0,0,0,1
1855,0,4,0,0,1,0,0,0,0,0,0
1856,1,0,0,0,0,0,0,0,0,0,1
1857,1,3,0,0,1,0,0,0,0,0,0
1858,0,1,1,0,1,0,0,0,0,0,0
1859,1,3,0,0,0,0,0,0,0,0,0
1860,1,0,0,0,0,0,1,0,0,1,1
1861,1,14,0,0,1,0,0,0,0,0,0
1862,0,0,0,1,1,0,0,0,0,0,1
1863,0,0,1,0,0,0,0,0,0,0,0
1864,1,37,0,0,1,0,0,0,0,0,1
1865,0,2,0,1,1,0,0,0,0,0,0
1866,1,0,0,0,1,0,0,0,0,0,1
1867,1,2,0,0,1,0,0,0,0,0,0
1868,0,2,0,0,0,0,0,0,0,1,0
1869,1,7,0,0,1,0,0,0,0,1,0
1870,1,0,0,0,1,0,0,0,0,0,1
1871,0,1,0,0,1,0,0,0,0,0,0
1872,1,3,0,0,1,0,0,0,0,1,0
1873,1,1,0,0,1,0,0,0,0,0,0
1874,0,0,0,0,1,0,0,0,0,0,0
1875,0,1,0,0,1,0,0,0,0,0,0
1876,1,15,0,0,1,0,0,0,0,0,0
1877,1,6,1,0,1,0,0,0,0,0,0
1878,1,17,0,1,1,0,0,0,0,0,0
1879,1,0,0,0,0,0,1,0,0,0,0
1880,1,1,0,1,1,0,0,0,0,0,0
1881,1,1,0,0,0,0,1,0,0,1,0
1882,0,0,0,1,1,0,0,0,0,0,0
1883,1,9,1,0,0,0,1,0,0,0,0
1884,0,0,0,0,0,0,0,0,1,1,0
1885,0,1,1,0,1,0,0,0,0,1,0
1886,1,1,0,0,1,0,0,0,0,0,1
1887,1,10,1,0,1,0,0,0,0,0,0
1888,0,1,0,1,0,0,0,0,0,0,0
1889,1,6,0,0,0,0,0,0,0,0,0
1890,1,1,1,0,1,0,0,0,0,0,1
1891,0,0,1,0,0,0,0,0,0,0,1
1892,1,9,0,0,1,0,0,0,0,1,1
1893,0,0,1,0,0,0,0,0,0,0,1
1894,1,10,0,0,1,0,0,0,0,0,0
1895,1,3,0,1,0,0,0,0,0,0,0
1896,1,0,0,0,0,0,0,0,1,0,0
1897,0,0,1,0,1,0,0,0,0,0,1
1898,1,3,0,1,1,0,0,0,0,0,0
1899,0,13,0,0,1,0,0,0,0,0,0
1900,1,3,1,0,1,0,0,0,0,0,1
1901,1,5,0,0,1,0,0,0,0,0,0
1902,0,2,1,0,1,0,0,0,0,0,0
1903,1,0,0,1,0,0,0,0,0,0,1
1904,0,1,1,0,0,0,0,0,0,0,1
1905,1,0,0,1,0,0,0,0,0,1,0
1906,0,0,0,1,1,0,0,0,0,0,1
1907,0,1,1,0,1,0,0,0,0,0,0
1908,0,0,0,0,0,0,0,0,0,1,0
1909,0,0,0,0,0,0,0,0,0,0,1
1910,1,0,0,0,0,0,0,0,0,0,0
1911,1,2,0,0,1,0,0,0,0,0,0
1912,0,3,0,0,0,0,0,0,0,0,0
1913,1,3,0,0,1,0,0,0,0,0,1
1914,1,7,0,0,1,0,0,0,0,0,0
1915,0,1,0,0,1,0,0,0,0,0,0
1916,1,0,0,0,0,0,0,0,0,0,0
1917,0,2,0,0,0,0,0,0,0,1,0
1918,1,6,0,1,0,0,1,0,0,0,0
1919,1,21,0,0,1,0,0,0,0,0,0
1920,0,0,0,0,0,0,0,0,0,1,1
1921,1,0,0,1,1,0,0,0,0,0,0
1922,0,0,0,0,1,0,0,0,0,1,1
1923,1,25,0,0,1,0,0,0,0,0,0
1924,0,0,0,1,0,0,0,0,0,1,0
1925,1,0,0,0,0,0,0,0,0,0,1
1926,0,0,0,0,0,0,0,0,0,0,0
1927,1,0,1,0,0,0,0,0,0,0,0
1928,1,0,0,0,0,0,0,0,0,0,0
1929,0,1,0,0,0,0,0,0,0,0,1
1930,1,12,0,0,1,0,0,0,0,1,0
1931,0,3,0,0,1,0,0,0,0,0,0
1932,1,15,1,0,1,0,0,0,0,0,0
1933,1,9,0,0,1,0,0,0,0,0,0
1934,0,1,0,0,1,0,0,0,0,1,0
1935,0,1,0,1,1,0,0,0,0,0,1
1936,0,1,1,0,1,0,0,0,0,0,0
1937,0,1,0,0,0,0,0,0,0,0,1
1938,1,3,0,1,1,0,0,0,0,0,0
1939,1,1,0,0,0,0,0,0,0,0,1
1940,0,1,0,0,0,0,0,0,0,0,0
1941,1,1,0,1,0,0,0,0,0,0,0
1942,0,2,1,0,0,0,0,0,1,0,0
1943,1,1,0,1,1,0,0,0,0,0,0
1944,0,5,0,0,0,0,0,0,0,0,0
1945,1,6,0,0,1,0,0,0,0,0,1
1946,0,1,1,0,1,0,0,0,0,0,1
1947,1,2,0,0,1,0,0,0,0,1,1
1948,0,0,0,0,0,0,0,0,0,0,1
1949,1,22,1,0,1,0,0,0,0,0,0
1950,1,4,0,0,1,0,0,0,0,0,0
1951,0,2,0,0,0,0,0,0,0,0,0
1952,0,1,0,1,1,0,0,0,0,1,0
1953,0,0,0,0,0,0,1,0,0,0,1
1954,0,3,0,1,1,0,0,0,0,0,0
1955,0,2,0,0,1,0,0,0,0,0,0
1956,1,7,0,0,1,0,0,0,0,0,0
1957,1,14,0,0,1,0,0,0,0,1,0
1958,0,2,0,0,0,0,0,0,0,0,1
1959,1,6,0,1,1,0,0,0,0,0,0
1960,1,1,0,0,0,0,1,0,0,0,0
1961,0,2,0,0,1,0,0,0,0,0,1
1962,0,0,1,0,0,0,1,0,0,0,0
1963,0,0,0,1,1,0,0,0,0,1,0
1964,0,0,0,1,0,0,0,0,0,0,0
1965,1,5,0,0,1,0,0,0,0,0,0
1966,0,4,0,0,0,0,0,0,0,0,1
1967,1,1,0,0,0,0,0,0,1,0,0
1968,1,1,1,0,0,0,1,0,0,0,0
1969,1,1,0,1,1,0,0,0,0,0,0
1970,0,1,1,0,0,0,0,0,0,0,0
1971,0,0,0,1,1,0,0,0,0,1,0
1972,0,0,0,0,0,0,1,0,0,0,0
1973,0,2,0,0,0,0,0,0,0,1,0
1974,1,8,0,0,0,0,0,0,0,0,0
1975,0,2,0,0,0,0,0,0,0,0,0
1976,1,0,0,0,0,0,0,0,0,0,0
1977,0,1,0,1,1,0,0,0,0,0,0
1978,0,3,0,0,1,0,0,0,0,0,0
1979,0,0,0,1,0,0,0,0,0,0,0
1980,1,0,0,1,0,0,0,0,0,0,0
1981,1,4,0,0,0,0,0,0,0,1,0
1982,1,1,0,1,1,0,0,0,0,0,0
1983,0,0,0,1,0,0,1,0,0,0,0
1984,0,3,1,0,1,0,0,0,0,0,0
1985,1,7,0,0,1,0,0,0,0,0,0
1986,1,1,0,1,1,0,0,0,0,0,0
1987,0,0,0,0,0,0,0,0,0,0,1
1988,0,3,1,0,0,0,0,0,0,0,0
1989,0,0,0,0,0,0,1,0,0,0,0
1990,0,0,1,0,1,0,0,0,0,0,0
1991,1,17,1,0,1,0,0,0,0,0,0
1992,1,8,0,0,1,0,0,0,0,0,0
1993,0,1,0,1,0,0,0,0,0,0,0
1994,1,0,0,0,0,0,0,0,0,0,1
1995,1,1,0,0,0,0,0,0,0,0,1
1996,0,1,0,0,1,0,0,0,0,0,0
1997,1,2,0,1,1,0,0,0,0,0,0
1998,0,4,1,0,0,0,0,0,0,0,0
1999,0,4,0,0,1,0,0,0,0,0,0
2000,1,0,0,0,0,0,1,0,0,1,1
2001,0,0,0,0,0,0,0,0,0,0,1
2002,1,1,1,0,0,0,0,0,0,0,1
2003,0,2,0,0,0,0,1,0,0,0,0
2004,0,1,1,0,0,0,0,0,0,0,0
2005,1,1,1,0,1,0,0,0,0,0,1
2006,0,0,1,0,0,0,0,0,0,0,0
2007,1,3,0,1,0,0,0,0,0,0,1
2008,0,1,0,0,1,0,0,0,0,0,0
2009,0,1,0,0,0,0,1,0,0,0,0
2010,1,10,0,0,1,0,0,0,0,1,1
2011,1,10,0,0,1,0,0,0,0,0,1
2012,1,6,0,0,1,0,0,0,0,0,0
2013,0,0,0,0,1,0,0,0,0,0,0
2014,0,10,1,0,0,0,0,0,0,0,0
2015,1,1,0,0,1,0,0,0,0,0,0
2016,1,10,1,0,1,0,0,0,0,0,0
2017,0,4,0,0,1,0,0,0,0,0,1
2018,1,10,0,0,0,0,0,0,0,0,0
2019,0,0,1,0,0,0,0,0,0,1,1
2020,0,3,0,0,1,0,0,0,0,0,1
2021,1,1,0,1,1,0,0,0,0,0,0
2022,0,0,1,0,0,0,0,0,0,0,0
2023,0,16,0,0,0,0,0,0,0,0,1
2024,1,4,0,1,1,0,0,0,0,0,0
2025,1,0,0,1,1,0,0,0,0,0,0
2026,0,0,1,0,0,0,0,0,0,0,0
2027,0,0,0,0,0,0,0,0,0,1,1
2028,0,0,0,0,0,0,0,0,0,0,0
2029,0,7,1,0,1,0,0,0,0,1,0
2030,0,0,0,0,1,0,0,0,0,0,1
2031,0,0,0,0,0,0,0,0,0,0,1
2032,1,3,0,0,1,0,0,0,0,0,0
2033,1,1,0,1,1,0,0,0,0,0,0
2034,0,0,0,0,0,0,0,0,0,0,1
2035,1,11,0,0,0,0,0,0,0,0,0
2036,0,0,0,1,1,0,0,0,0,0,0
2037,1,10,1,0,1,0,0,0,0,0,0
2038,1,4,0,0,1,0,0,0,0,0,0
2039,1,1,0,0,1,0,0,0,0,0,0
2040,0,0,0,0,1,0,0,0,0,0,0
2041,0,1,1,0,1,0,0,0,0,0,0
2042,0,0,0,1,1,0,0,0,0,0,1
2043,0,0,0,0,1,0,0,0,0,1,1
2044,0,0,1,0,0,0,0,0,1,0,1
2045,0,2,1,0,0,0,0,0,1,0,0
2046,1,16,1,0,1,0,0,0,0,0,0
2047,0,4,0,0,1,0,0,0,0,0,0
2048,0,8,0,0,1,0,0,0,0,0,0
2049,0,0,0,0,1,0,0,0,0,1,1
2050,0,1,0,0,1,0,0,0,0,0,1
2051,0,0,0,0,0,0,0,0,0,0,1
2052,0,0,0,0,0,0,0,0,1,0,0
2053,0,0,0,0,1,0,0,0,0,1,0
2054,1,9,0,0,1,0,0,0,0,0,0
2055,0,1,1,0,1,0,0,0,0,0,0
2056,0,1,0,0,0,0,0,0,0,0,0
2057,1,0,1,0,0,0,0,0,0,1,1
2058,0,8,1,0,1,0,0,0,0,1,0
2059,1,5,0,0,1,0,0,0,0,0,0
2060,1,13,1,0,1,0,0,0,0,0,0
2061,1,0,0,1,0,0,0,0,1,0,1
2062,1,8,0,0,1,0,0,0,0,0,0
2063,0,0,0,1,1,0,0,0,0,0,1
2064,0,1,0,1,1,0,0,0,0,0,0
2065,0,0,1,0,0,0,0,0,0,0,1
2066,0,0,1,0,0,0,0,0,0,0,0
2067,0,1,0,0,0,0,0,0,0,0,0
2068,1,1,0,1,1,0,0,0,0,0,0
2069,1,5,1,0,0,0,0,0,0,0,0
2070,0,0,1,0,0,0,0,0,0,0,1
2071,0,0,0,0,0,0,1,0,0,1,0
2072,0,1,0,0,1,0,0,0,0,1,0
2073,0,0,0,0,1,0,0,0,0,1,0
2074,1,1,0,1,1,0,0,0,0,0,0
2075,1,0,0,0,0,0,0,0,0,0,0
2076,1,1,0,0,1,0,0,0,0,0,0
2077,0,1,1,0,0,0,0,0,0,0,1
2078,0,2,0,1,1,0,0,0,0,0,0
2079,1,33,1,0,0,0,0,0,0,0,0
2080,0,1,1,0,0,0,0,0,0,1,0
2081,1,1,0,1,1,0,0,0,0,0,1
2082,1,4,0,1,1,0,0,0,0,0,0
2083,0,0,0,0,0,0,1,0,0,1,0
2084,0,0,1,0,0,0,0,0,1,0,1
2085,0,0,0,0,1,0,0,0,0,0,0
2086,1,0,0,1,0,0,1,0,0,0,0
2087,0,1,0,0,1,0,0,0,0,0,1
2088,0,4,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,1,0
2090,0,14,0,0,0,0,0,0,0,0,0
2091,0,1,1,0,0,0,0,0,0,0,1
2092,0,15,0,0,1,0,0,0,0,0,0
2093,0,1,0,1,1,0,0,0,0,0,0
2094,0,1,1,0,1,0,0,0,0,0,1
2095,1,2,0,0,0,0,0,0,0,0,0
2096,0,1,0,0,0,0,0,0,0,0,1
2097,1,1,0,0,1,0,0,0,0,0,0
2098,1,18,0,0,1,0,0,0,0,0,1
2099,1,1,0,1,1,0,0,0,0,0,0
2100,1,1,0,0,0,0,0,0,0,0,0
2101,0,3,1,0,1,0,0,0,0,0,1
2102,0,14,0,0,1,0,0,0,0,1,0
2103,1,7,0,0,1,0,0,0,0,0,0
2104,1,20,0,0,1,0,0,0,0,0,0
2105,1,0,0,0,0,0,0,0,0,0,0
2106,1,0,0,1,0,0,0,0,0,0,1
2107,0,1,0,0,1,0,0,0,0,1,1
2108,0,0,1,0,0,0,0,0,0,0,1
2109,1,5,0,0,1,0,0,0,0,0,0
2110,1,3,0,1,0,0,0,0,0,0,0
2111,0,0,0,1,0,0,1,0,0,0,1
2112,0,0,1,0,0,0,0,0,0,0,1
2113,0,0,0,0,0,0,0,0,0,1,1
2114,1,1,0,0,0,0,0,0,0,0,1
2115,0,1,0,0,1,0,0,0,0,0,1
2116,0,2,0,1,0,0,0,0,0,0,1
2117,1,16,0,0,1,0,0,0,0,0,0
2118,0,0,0,0,0,0,0,0,0,0,0
2119,0,1,0,1,0,0,0,0,0,0,1
2120,1,1,0,0,1,0,0,0,0,0,0
2121,0,0,0,0,0,0,0,0,0,0,0
2122,0,0,0,0,0,0,0,0,0,0,0
2123,0,1,0,0,0,0,0,0,0,0,0
2124,1,1,0,0,0,0,0,0,0,0,0
2125,1,0,1,0,1,0,0,0,0,0,0
2126,0,7,0,0,1,0,0,0,0,0,0
2127,0,0,0,0,1,0,0,0,0,0,1
2128,1,8,0,0,1,0,0,0,0,0,0
2129,0,0,1,0,0,0,0,0,0,0,1
2130,1,0,1,0,1,0,0,0,0,0,1
2131,0,1,0,0,1,0,0,0,0,0,1
2132,1,0,0,0,0,0,0,0,0,0,0
2133,1,1,0,0,0,0,0,0,0,1,1
2134,1,9,0,0,0,0,0,0,0,0,1
2135,1,2,1,0,1,0,0,0,0,0,0
2136,1,1,0,0,1,0,0,0,0,0,0
2137,0,2,0,0,1,0,0,0,0,0,0
2138,1,5,0,1,0,0,0,0,1,0,1
2139,1,4,0,1,1,0,0,0,0,1,1
2140,0,1,0,1,1,0,0,0,0,0,1
2141,0,3,0,0,0,0,0,0,1,0,1
2142,0,2,1,0,1,0,0,0,0,1,0
2143,1,2,0,0,1,0,0,0,0,0,1
2144,0,0,0,0,1,0,0,0,0,1,1
2145,1,0,0,1,0,0,0,0,0,0,0
2146,0,0,1,0,0,0,0,0,0,1,1
2147,0,0,1,0,0,0,0,0,0,0,0
2148,0,1,1,0,1,0,0,0,0,0,1
2149,1,3,1,0,1,0,0,0,0,0,1
2150,0,5,0,0,1,0,0,0,0,0,0
2151,0,1,1,0,0,0,0,0,0,0,0
2152,0,2,0,0,0,0,1,0,0,0,0
2153,1,2,1,0,0,0,1,0,0,1,1
2154,1,2,0,1,1,0,0,0,0,0,0
2155,1,5,0,0,1,0,0,0,0,0,0
2156,0,4,0,0,1,0,0,0,0,0,1
2157,1,1,0,1,1,0,0,0,0,0,0
2158,0,7,0,0,1,0,0,0,0,1,0
2159,0,0,0,0,1,0,0,0,0,1,0
2160,1,3,0,0,1,0,0,0,0,1,0
2161,1,2,0,0,0,0,0,0,1,0,0
2162,0,0,1,0,0,0,0,0,0,0,1
2163,0,0,0,0,0,0,0,0,0,0,1
2164,0,0,0,0,0,0,0,0,0,0,1
2165,0,0,1,0,0,0,0,0,0,0,1
2166,0,0,0,1,1,0,0,0,0,0,1
2167,0,22,1,0,1,0,0,0,0,0,1
2168,0,0,0,0,1,0,0,0,0,0,1
2169,1,9,0,0,1,0,0,0,0,0,0
2170,0,1,0,1,0,0,0,0,0,0,0
2171,0,0,0,0,0,0,0,0,0,0,1
2172,1,0,1,0,1,0,0,0,0,0,0
2173,1,10,0,0,1,0,0,0,0,0,0
2174,0,0,0,1,0,0,0,0,0,0,0
2175,1,0,1,0,0,0,0,0,0,1,0
2176,1,2,1,0,0,0,0,0,0,0,1
2177,0,11,0,0,0,0,0,0,1,0,0
2178,1,0,0,1,1,0,0,0,0,1,0
2179,1,6,0,1,0,0,1,0,0,0,1
2180,1,0,0,0,0,0,0,0,0,0,0
2181,1,11,0,0,1,0,0,0,0,0,0
2182,0,5,0,0,0,0,0,0,0,0,1
2183,0,0,1,0,1,0,0,0,0,1,1
2184,1,13,0,0,1,0,0,0,0,0,0
2185,0,0,1,0,0,0,1,0,0,0,0
2186,1,13,0,0,0,0,0,0,0,0,0
2187,1,5,0,0,1,0,0,0,0,0,1
2188,0,8,1,0,0,0,1,0,0,0,0
2189,0,0,0,1,1,0,0,0,0,0,0
2190,1,8,0,0,1,0,0,0,0,0,0
2191,1,3,1,0,0,1,0,0,0,0,0
2192,0,0,0,0,0,0,0,0,1,0,1
2193,0,13,0,0,1,0,0,0,0,1,0
2194,1,0,0,1,1,0,0,0,0,0,0
2195,1,0,0,1,1,0,0,0,0,0,0
2196,0,2,1,0,0,0,0,0,0,0,1
2197,1,5,0,0,1,0,0,0,0,1,0
2198,0,7,1,0,1,0,0,0,0,0,0
2199,0,0,0,1,1,0,0,0,0,1,0
2200,1,6,0,0,1,0,0,0,0,0,1
2201,0,3,0,0,0,0,0,0,0,0,0
2202,1,3,0,0,1,0,0,0,0,0,0
2203,0,0,0,0,0,0,0,0,0,0,1
2204,1,1,0,0,1,0,0,0,0,0,0
2205,1,1,0,0,0,0,1,0,0,0,1
2206,1,1,0,0,1,0,0,0,0,0,0
2207,0,1,0,0,0,0,0,0,1,0,0
2208,0,1,0,1,1,0,0,0,0,0,0
2209,1,3,0,0,0,0,0,0,0,0,0
2210,0,0,0,0,0,0,0,0,0,0,1
2211,0,0,0,0,0,0,0,0,0,0,0
2212,0,0,0,0,1,0,0,0,0,0,0
2213,0,0,0,0,0,0,1,0,0,0,0
2214,0,1,1,0,0,0,0,0,0,0,0
2215,0,0,1,0,0,0,0,0,0,0,1
2216,1,14,1,0,1,0,0,0,0,0,0
2217,1,1,0,1,1,0,0,0,0,0,0
2218,0,6,0,0,0,0,0,0,0,0,1
2219,1,2,1,0,0,0,0,0,0,1,0
2220,0,7,0,0,1,0,0,0,0,0,0
2221,0,1,0,0,0,0,0,0,0,0,1
2222,1,7,1,0,1,0,0,0,0,0,0
2223,0,0,1,0,0,0,0,0,0,0,1
2224,0,0,0,0,0,0,0,0,0,0,1
2225,1,0,0,0,1,0,0,0,0,0,1
2226,1,4,0,0,1,0,0,0,0,0,1
2227,0,0,0,0,1,0,0,0,0,0,0
2228,1,17,0,0,0,0,1,0,0,0,0
2229,1,2,0,0,0,0,0,0,0,0,0
2230,1,0,0,0,1,0,0,0,0,1,1
2231,1,2,1,0,0,0,1,0,0,0,0
2232,0,0,0,0,0,0,1,0,0,0,1
2233,1,8,0,0,0,0,1,0,0,0,0
2234,0,0,0,0,0,0,1,0,0,0,1
2235,1,1,0,1,1,0,0,0,0,0,0
2236,1,0,0,0,1,0,0,0,0,0,0
2237,1,2,1,0,1,0,0,0,0,0,0
2238,0,1,0,0,1,0,0,0,0,0,0
2239,1,12,0,0,1,0,0,0,0,0,1
2240,1,0,0,0,1,0,0,0,0,0,0
2241,0,0,0,0,1,0,0,0,0,0,1
2242,0,0,0,0,0,0,0,0,0,0,1
2243,0,1,0,0,1,0,0,0,0,1,0
2244,0,4,0,0,0,0,0,0,0,0,1
2245,0,1,1,0,0,0,0,0,0,0,0
2246,0,0,0,1,1,0,0,0,0,0,0
2247,0,0,0,0,0,0,0,0,0,0,0
2248,0,1,0,1,1,0,0,0,0,0,0
2249,1,7,0,0,0,0,0,0,0,0,1
2250,1,11,0,0,1,0,0,0,0,0,0
2251,0,0,1,0,1,0,0,0,0,0,1
2252,1,2,0,0,0,0,0,0,1,0,0
2253,0,1,0,0,1,0,0,0,0,0,0
2254,0,0,0,0,0,0,0,0,0,1,1
2255,1,7,0,0,0,0,1,0,0,1,0
2256,0,0,0,0,1,0,0,0,0,1,1
2257,1,0,0,0,0,0,1,0,0,0,1
2258,0,0,1,0,1,0,0,0,0,0,1
2259,0,2,0,0,0,0,0,0,0,0,1
2260,0,0,0,0,1,0,0,0,0,0,0
